500
86 4
-376 -179 429
-824 -917 866
423 868 756
-202 376 968
636 -528 789
-469 -536 903
-506 -407 777
738 971 167
391 -439 230
-387 418 334
-890 -762 609
-680 929 156
480 -137 134
-209 812 552
979 629
-199 453
961 735

41 8
-654 -543 212
356 -890 817
243 -550 661
759 252 731
-866 -896 280
-852 976 220
993 545 640
-715 -385 450
-475 617 79
-983 937 243
-53 -749 552
-35 927 780
-816 349 563
616 955 400
-961 -964 641
-528 825 752
-834 637 479
-226 -105 297
-881 679 743
-547 -587 24
918 -984 99
557 459 293
861 478 27
152 -456 569
-270 -344 324
-577 -379 726
-197 849 79
261 -623 859
784 243 972
216 63 925
-597 992 470
-826 293 413
-817 502 143
-835 976 836
696 -549 945
-856 898 216
508 997 414
715 500 77
344 -931 836
-332 645 628
623 869 616
58 -543
-940 552
529 -76
-390 -799
-503 686
-158 -952
919 -770
-607 -711

2 9
144 -427 236
197 405 365
-456 -167
496 116
210 -730
225 975
899 7
167 -184
-30 269
786 -241
165 138

95 5
-784 444 329
906 -17 256
915 -205 512
467 934 482
-938 160 308
863 899 264
-403 340 832
-958 -158 197
180 494 990
-266 21 367
-317 740 411
-800 -510 615
591 127 960
-579 514 328
-46 -595 255
804 187 316
615 713 159
513 -924 21
-231 -319 513
347 163 453
-243 -337 485
665 777 23
450 504 423
76 955 99
554 26 74
-442 488 567
418 -739 871
222 342 883
243 -725 91
-141 806 759
-221 -754 175
-656 -775 734
512 821 993
781 -914 767
921 774 56
11 282 652
708 530 710
-904 71 26
538 -768 410
639 191 222
990 -918 470
-474 -633 948
735 34 930
-400 -140 49
134 -286 818
-724 492 961
943 -596 974
-748 -794 105
635 -992 594
747 -397 787
580 644 723
899 -634 522
-240 193 390
-145 474 769
-50 184 276
-413 -915 820
686 -853 740
-960 -185 670
779 -281 890
886 -826 267
444 -243 91
-372 51 68
-367 388 102
-87 -477 872
948 425 126
-811 393 574
459 -704 819
-349 334 753
503 -254 163
-524 784 289
-857 -150 448
-225 872 908
-553 -289 831
321 447 662
-983 -850 846
863 663 371
572 -29 964
613 -649 309
592 -240 343
22 353 514
408 527 530
-489 -636 70
-721 -148 638
793 990 745
493 -610 510
-968 -714 161
239 -364 877
923 769 889
-633 -188 557
292 836 965
345 -196 964
-822 -816 905
-741 -261 458
909 871 351
-280 925 194
-861 -862
329 -794
-141 -583
301 139
946 -61

64 7
-554 -803 860
-758 268 657
752 -679 745
-816 687 206
190 -230 874
-550 874 203
-588 746 456
876 -747 635
-600 937 803
735 -19 998
-954 -114 218
320 934 2
806 -985 538
-230 -541 312
-734 -141 32
-473 693 269
-872 -313 919
593 -317 455
-753 -695 950
-269 -679 862
911 -27 950
847 -464 413
-739 -567 409
-874 570 162
295 509 777
-84 -768 998
500 300 754
-796 -841 582
-920 -254 596
851 79 346
-478 -639 780
-419 809 311
864 4 399
394 -276 442
649 -448 613
-398 27 326
-57 -910 739
-829 166 468
-309 -12 872
54 -687 789
360 -843 843
-888 -325 396
-134 574 874
668 490 851
-272 965 239
-226 614 150
200 539 256
56 556 717
-947 973 493
584 -516 975
832 926 536
917 -622 898
-451 -797 660
-13 763 200
8 -30 641
-946 972 338
-711 -101 241
378 -569 16
-788 -448 137
978 -196 537
485 113 75
-889 -999 860
64 -201 718
919 -896 485
-82 -755
512 -382
733 -541
889 32
866 839
-471 -168
-504 -87

49 3
911 -245 959
-280 700 290
-352 141 901
-649 -409 272
-5 946 587
257 -465 247
695 916 408
-585 99 334
-617 628 457
457 846 846
-5 748 469
-643 910 515
710 -238 107
995 335 572
-132 42 736
-521 294 831
290 843 599
-724 -658 186
-866 222 810
-555 -56 244
-578 -99 60
285 99 129
-8 842 941
-967 -309 622
-306 178 898
839 455 601
911 533 865
822 -400 624
765 846 698
261 -783 167
502 -619 803
766 -110 637
-30 -115 169
-749 -575 641
-420 579 546
700 -354 318
919 498 738
-92 -1 896
-182 239 926
-615 679 37
-945 -878 858
392 746 156
0 748 190
434 865 454
-118 360 966
371 -713 921
-29 62 439
-497 304 290
480 -966 258
530 -211
691 141
-136 441

53 9
286 319 207
592 209 720
801 -647 575
391 -392 366
965 -486 966
405 256 207
567 225 569
372 314 696
972 -138 334
403 -773 708
496 -610 150
925 588 115
778 -725 414
812 -736 96
237 19 56
405 431 766
-437 28 108
-735 -397 547
26 -225 95
592 727 858
869 -979 983
-254 693 41
151 934 496
-605 409 40
226 -985 430
457 -902 683
393 -46 649
-877 917 822
305 834 333
-726 -415 679
711 867 24
-33 478 975
-371 -985 19
195 -889 211
906 472 374
-796 215 894
790 -825 250
-955 -20 231
-123 -638 903
836 838 701
-538 870 702
277 -546 231
-806 -996 455
-22 302 283
-509 789 341
553 -676 871
-27 976 297
-426 668 660
-694 103 411
-646 922 962
75 -639 564
-7 348 498
53 794 763
634 523
648 -366
745 243
-619 -292
470 -437
200 -664
954 180
-34 205
806 994

88 7
-110 141 594
750 -44 98
334 -217 446
466 -886 483
244 -311 707
247 -600 106
-745 981 621
710 -600 936
260 703 76
-121 -275 584
25 849 861
-934 631 138
273 -840 424
910 718 15
993 -503 503
-218 975 422
757 110 962
-750 310 442
-585 -481 913
310 714 618
-339 -194 587
99 962 990
-966 -782 599
893 264 25
267 561 810
-418 105 927
-287 -493 224
193 185 446
81 -574 727
-645 98 265
-442 250 215
778 -374 481
-687 82 29
-885 -965 862
679 127 195
763 278 836
253 -257 47
338 618 493
-781 -883 944
-310 -383 383
-224 -214 649
795 250 191
-842 -199 362
292 -950 776
304 367 577
-15 379 427
-742 393 525
162 710 817
633 871 935
-766 -33 447
-412 -840 127
863 284 54
-897 609 925
262 148 621
512 462 408
547 138 183
-265 983 72
-506 427 567
-127 -700 919
-47 -326 546
-134 500 654
16 76 994
799 -946 620
-364 -423 325
192 -454 144
447 -420 281
-858 -629 232
321 973 144
-307 90 535
865 101 612
96 -642 689
573 -806 862
-621 -427 809
233 872 967
664 727 760
-458 872 958
396 582 338
-901 985 41
100 -716 712
951 -245 506
-230 218 839
-818 607 466
-188 -119 59
988 985 870
916 783 419
-684 -417 192
580 56 912
-611 -407 231
-329 -527
-387 -883
972 -705
-381 -125
-184 -944
469 -513
-288 172

61 2
149 -931 50
20 70 232
757 -509 131
-493 -438 876
18 -669 285
-378 -657 826
-210 -605 225
727 -883 421
-235 130 552
149 -811 58
142 -567 253
618 -969 478
-62 -209 70
488 -755 620
-962 653 775
-950 -50 684
739 -915 717
-936 -920 102
-772 -217 736
-957 218 940
339 -340 877
129 786 977
-596 56 91
-635 -400 14
-836 679 23
494 627 200
-31 815 760
717 -28 707
-553 -621 240
-550 360 826
-11 784 138
807 866 996
23 -181 510
217 -123 146
-486 -633 990
488 -671 972
827 -704 604
-195 322 307
-798 658 161
65 -932 86
118 -939 178
461 -617 919
58 -330 773
-25 -219 877
-987 929 941
-632 253 639
-457 833 61
-505 479 618
-507 757 215
-544 -85 233
-252 -923 23
-146 -321 635
502 -27 13
-390 386 923
-639 -884 318
-801 -985 676
376 586 400
-341 -275 266
-592 -577 922
981 472 884
-72 205 257
5 849
-873 -554

26 7
-96 427 481
416 504 44
295 597 733
-973 -622 961
900 -221 47
560 815 33
-468 325 714
471 -801 475
725 -519 972
-971 403 483
114 689 994
875 -772 153
790 845 914
956 -194 561
-445 293 828
608 -12 29
-296 989 714
-981 258 969
456 -227 626
-513 -480 624
-985 829 879
-635 -620 948
-862 -576 299
549 611 811
696 -117 517
976 894 861
-373 -274
751 977
-145 457
631 900
-194 941
-695 486
210 287

3 2
-663 878 56
751 629 826
-272 557 101
321 -557
766 -288

35 7
828 345 901
-167 -371 560
965 730 51
-541 -944 690
770 -20 937
-9 -364 950
-97 -408 879
889 -660 820
-869 -681 158
-557 -671 944
704 686 358
-814 -652 209
198 -367 148
384 797 239
426 954 380
-301 912 507
-448 -204 210
-939 -818 230
-168 -66 811
-344 938 669
567 583 241
-179 -575 519
159 964 196
-53 994 458
-924 -242 379
-398 -116 835
-226 -906 692
826 42 833
347 -778 209
496 -809 115
-91 -237 558
940 320 405
-759 -10 192
-3 -306 5
973 -203 462
44 -955
-615 849
-521 9
765 237
-172 -388
535 951
231 289

82 4
173 -86 506
-577 -936 24
892 -929 965
-823 -681 794
-202 -604 453
-804 602 337
-621 -883 942
951 804 736
-537 -202 844
-74 -311 786
-162 951 74
-853 120 280
-929 -688 808
167 213 203
-631 -360 904
-100 677 95
571 -754 594
-591 573 397
-305 -342 206
365 299 545
289 182 814
971 -951 918
-673 -170 959
-970 -381 179
-446 -676 19
748 -337 722
-907 529 150
585 -959 403
559 -969 770
575 -55 530
749 -741 4
981 879 476
116 -265 727
410 -181 149
-518 30 423
867 878 383
363 30 546
148 955 593
-499 152 861
-734 -545 292
735 784 589
-310 -398 665
-151 -850 796
505 56 462
729 385 401
564 -377 821
986 -633 56
289 298 267
833 338 287
-126 -508 30
989 -199 501
-491 -554 869
-685 879 878
-251 361 602
-590 -261 20
815 359 536
57 -496 745
389 -123 62
726 -1 979
40 -813 819
735 2 417
854 -677 434
-651 -541 249
243 -573 473
122 -199 780
-129 -87 926
-172 732 900
702 -663 438
955 589 882
720 364 291
-811 -362 279
799 -344 393
-855 694 558
-619 -536 636
-69 -877 163
-320 839 267
-29 701 401
-475 -83 729
308 -601 274
782 711 64
-6 345 413
-327 -852 348
-274 -11
-405 -660
-868 -329
198 539

45 4
591 879 416
-383 -397 436
768 -452 536
830 353 257
-34 605 625
282 248 553
298 721 876
-474 211 250
-489 -583 926
763 52 898
-715 806 438
748 721 172
-18 -868 940
-827 -915 530
-331 -676 871
652 996 735
-454 968 88
-381 -230 512
-68 -27 960
756 -780 119
-24 -850 113
115 -852 904
626 514 733
-495 -461 244
354 -120 736
-539 848 65
138 -111 254
-401 925 303
-368 -859 280
27 793 432
-871 730 78
676 -349 450
-617 798 248
-300 755 848
-695 782 671
194 -321 142
-744 -371 626
542 -646 500
-205 948 11
272 -951 584
-729 -355 334
-18 466 544
259 -743 583
12 -737 421
-635 954 154
-826 -328
-5 221
-86 -176
935 91

2 6
-658 61 851
126 716 554
-936 527
-795 438
-203 -434
861 -748
-919 -260
-362 -892

72 1
919 -654 377
-366 998 426
829 523 871
958 -484 791
287 798 50
189 190 144
-298 452 734
-632 322 270
-904 282 732
-274 -782 461
-480 893 564
-50 -976 839
-265 -383 351
157 -206 405
-410 748 212
458 58 963
266 -227 354
665 317 775
-198 -675 847
-312 378 45
-364 589 978
-261 -92 212
90 582 610
-978 90 729
714 924 145
-198 -297 631
298 562 684
-543 1000 57
-75 -285 901
678 -290 443
146 -653 393
-838 -835 718
-387 38 475
537 -626 312
-52 745 146
47 -605 441
806 836 701
-257 -224 809
963 -344 698
-923 634 182
-110 671 804
639 903 525
657 78 337
-69 -195 534
-454 -669 848
298 918 450
430 -357 1
138 -961 361
178 -341 600
-327 340 167
-310 -687 56
144 357 240
-159 295 594
668 485 240
926 -605 297
579 792 150
-110 -559 76
709 910 467
-660 883 670
-614 529 18
354 854 300
-964 733 980
537 588 163
-417 1000 851
462 -70 218
787 -149 679
-565 119 248
-968 -542 124
-784 220 391
-878 199 223
-435 -766 496
317 413 468
-834 719

23 6
536 217 656
771 -722 39
818 -358 369
-430 951 728
471 -433 454
673 4 499
95 -486 957
543 -288 115
351 776 199
-180 261 219
-121 18 512
-296 78 696
42 96 15
-484 -315 634
480 226 773
-744 -30 406
912 378 732
-435 -668 133
528 -754 437
-36 -821 996
-505 -478 983
-76 -619 374
396 -701 96
-823 815
-963 826
-822 -407
-687 496
423 165
-514 200

15 9
242 64 654
624 12 186
444 665 929
200 -793 693
96 -894 833
178 -891 628
429 298 198
857 714 706
-644 -608 548
208 -627 474
470 742 239
105 -827 263
-193 873 989
404 281 694
408 364 937
88 -516
387 766
-675 638
-76 -660
-601 -85
-994 -650
333 -805
-571 427
25 -657

98 6
36 359 329
-548 541 233
-141 512 607
171 2 943
748 280 675
-767 -831 399
-944 130 931
-77 -463 263
-870 119 782
349 -981 607
-555 506 127
716 361 273
126 -547 388
29 204 28
754 119 528
238 681 550
740 -742 910
-665 -339 520
-523 -504 577
-598 97 989
168 395 658
73 -160 45
801 -225 783
-714 -584 593
-959 -879 599
643 -469 125
-442 247 313
460 750 816
-274 918 956
-455 -487 473
400 -242 853
950 -645 119
217 -462 581
974 869 692
-10 -793 896
414 -644 910
303 644 373
258 251 887
-280 -49 33
-727 847 368
401 388 487
-827 -924 71
-403 -537 92
-805 -621 901
-733 365 214
732 -666 336
-641 -359 621
-899 -506 87
-250 -849 462
25 -273 110
-195 -84 630
-893 675 147
460 873 231
351 468 533
36 -309 673
434 -481 870
-896 509 498
-724 -429 144
-431 683 293
-649 -297 289
-281 630 515
968 489 189
191 -894 533
874 497 315
303 -4 853
-463 904 9
-671 923 592
184 453 182
843 448 84
290 816 881
-828 -786 663
-409 -354 907
-432 170 340
17 833 151
603 -731 185
124 730 676
487 727 99
-595 -93 889
-449 -494 360
513 947 326
-297 -680 577
657 586 657
-790 -12 576
-38 161 257
918 -51 436
75 722 24
-104 -207 261
45 678 585
997 -280 34
318 699 518
610 -778 819
681 844 566
-354 -90 158
206 -183 560
783 178 638
135 -539 527
258 -704 866
-174 130 198
-560 -150
-174 197
40 -976
-261 726
516 380
797 704

62 8
343 -694 543
607 -653 897
400 -259 511
781 765 14
-436 779 603
-123 727 363
-331 -676 559
363 -290 347
560 51 533
-571 -892 920
-19 -418 751
-611 -246 276
565 -343 675
4 211 27
-570 663 984
-158 313 329
-897 339 573
-852 92 192
-203 7 870
-94 627 181
-910 320 924
-427 606 112
-48 136 660
-628 -101 838
-225 234 42
551 271 722
-721 -915 480
99 655 260
-734 -910 410
-349 -612 232
456 -579 827
-848 806 533
531 317 363
200 -650 13
925 149 199
394 157 722
527 -140 672
394 -258 899
204 -939 190
-710 839 871
-198 -462 659
-571 -905 749
-326 -583 155
403 -105 357
-645 -291 939
88 -113 388
195 -352 932
199 -348 787
940 -369 562
-43 -206 283
89 482 202
-212 865 538
693 -330 408
-723 -380 660
-208 -685 576
-476 -528 473
477 655 132
130 -688 701
-501 444 325
324 -310 535
36 -151 757
476 601 472
318 -767
315 -700
244 521
-184 -211
-255 -731
165 458
951 822
-642 -36

20 5
682 -221 597
-135 -247 817
-637 -669 678
312 -586 720
-845 -152 603
-35 -290 553
370 911 824
298 142 126
-159 -77 207
313 294 761
-145 738 149
885 132 717
-159 -610 464
617 274 874
280 683 706
-303 761 98
832 873 8
-59 123 264
397 392 459
466 9 367
-423 -879
-796 -7
-285 -225
767 45
-616 -725

96 1
37 -729 101
183 -272 620
48 -380 919
-536 21 886
-990 -106 111
178 -820 918
-150 -373 678
-320 -790 218
538 -140 749
940 36 762
-11 -892 333
-880 648 709
-534 881 995
199 979 522
-462 -195 565
-51 -452 768
83 133 453
210 483 149
-986 -823 760
73 -378 856
249 923 551
865 168 210
461 735 284
-273 -475 304
-691 835 687
856 -192 953
-12 -634 437
577 -590 579
-431 -243 761
393 675 419
-6 939 914
533 883 107
-817 -343 537
-783 -469 999
-869 -191 652
-825 -906 959
623 -190 742
810 936 426
-479 -80 913
210 623 666
396 -909 980
-255 795 770
-64 -446 771
144 920 208
793 266 995
240 -140 715
-683 -322 932
713 -277 544
525 464 451
335 -781 19
-44 576 388
752 325 290
448 2 364
-516 240 542
-363 -24 453
335 370 28
170 610 279
-302 -241 202
-399 792 314
-227 -312 56
447 830 884
-594 252 94
-939 546 599
893 -246 935
-512 -7 581
5 -202 1
235 934 41
-353 -238 54
457 48 31
938 515 94
-872 257 451
189 -701 402
-902 -676 714
404 -135 944
703 522 968
739 866 333
-179 46 874
-588 780 928
584 -321 949
-999 408 853
844 865 977
-563 545 650
-123 -12 800
724 -162 19
-876 65 665
-427 -122 496
-37 -459 94
864 491 556
-94 -640 780
0 -364 899
48 297 641
241 838 156
767 -319 464
-236 762 260
318 671 350
-431 -436 207
-205 -619

21 2
783 434 954
-771 15 722
726 -200 547
538 -47 819
-773 -799 784
667 -303 379
-686 -436 871
251 199 217
459 421 327
-537 -921 330
-717 172 316
922 -885 827
-760 680 910
-933 -776 931
559 -730 44
-382 801 33
-598 945 996
-735 673 310
-901 829 538
-543 -715 321
374 330 425
223 950
619 398

25 2
-325 -227 221
746 692 335
-698 -434 546
-791 986 32
-639 -970 292
-631 -254 651
-468 211 724
215 432 353
183 16 488
351 -614 684
-541 -723 429
477 194 85
348 928 267
619 -817 22
729 -957 736
-376 -656 731
-340 138 369
332 979 498
-393 -603 961
-554 -457 983
714 320 810
66 -254 115
-658 288 296
636 204 344
-271 -510 191
-310 113
352 -749

62 8
-341 -643 552
97 315 75
701 573 466
-508 -413 397
54 -143 345
174 429 856
-19 664 843
-965 896 495
76 -164 380
219 -95 674
-634 453 654
824 171 761
-107 461 115
717 518 77
-491 -963 525
243 227 915
-908 -597 907
115 269 459
431 -542 835
-8 387 374
-448 97 754
-644 726 852
-599 376 343
-44 625 8
-456 -508 636
377 -783 567
-921 -693 140
836 -145 257
-534 98 610
169 812 564
-100 -717 852
501 -733 701
999 483 116
634 -467 415
-650 -629 897
495 477 110
719 -748 734
644 772 693
-117 713 18
867 493 655
-341 487 421
-806 -984 804
891 207 521
204 -217 521
-493 -177 987
-815 835 725
923 -440 992
651 620 652
-938 735 893
-741 931 314
292 118 204
882 -354 741
824 779 581
-603 791 643
670 -208 888
-853 807 246
-124 511 35
595 -276 962
-348 -480 561
-407 895 925
-505 900 822
-427 -534 445
-675 210
-682 -347
672 -430
718 761
-138 -613
-681 -464
204 -912
178 668

9 3
548 87 338
-709 431 804
-898 -398 520
-628 -573 801
-893 693 957
299 709 996
-842 -437 851
-826 898 414
237 179 726
-15 402
727 526
262 -456

2 9
19 879 29
716 639 68
499 884
71 710
-619 527
215 -966
-934 445
964 74
459 422
54 -810
-520 -76

68 6
884 -182 596
859 605 923
782 -591 762
940 194 31
734 726 554
249 249 327
-758 -663 255
203 -943 665
493 551 187
-107 386 15
329 932 379
-969 -402 434
-796 868 636
841 -471 559
-672 -628 736
477 -155 630
388 -786 295
-170 529 185
-91 -968 931
313 -622 872
-907 838 511
479 997 662
-892 -159 281
-313 -376 400
586 404 327
-930 -98 592
914 -196 473
163 -393 265
-983 807 466
-421 -119 203
-506 392 864
-686 452 309
112 598 351
140 478 921
191 668 66
947 -502 925
-597 121 460
-332 404 291
-936 439 775
206 837 158
746 397 762
-941 -279 604
-208 397 711
671 -297 858
633 315 870
399 -570 675
654 946 905
-473 364 519
544 379 488
-107 -937 674
-263 -627 3
-841 -464 846
833 -110 439
-105 -63 362
-131 -381 179
834 -984 755
-216 733 247
619 660 17
305 582 730
-346 -987 236
389 -334 743
-763 -168 522
-803 -478 348
303 -724 236
526 -598 927
489 -931 715
129 43 86
-128 954 337
-424 -491
81 248
-12 -271
88 141
-249 807
444 112

28 7
-341 957 384
46 -686 349
745 -908 841
410 688 753
-793 -708 591
-447 921 997
364 541 982
581 -572 554
14 687 817
845 243 686
58 -919 238
-261 642 490
938 -26 231
363 -338 408
604 -544 16
671 -830 908
638 -207 766
550 -958 867
311 532 858
107 602 339
622 -364 584
862 423 457
-695 -59 272
-515 -390 953
-383 495 496
-305 62 342
-232 -881 655
-876 -559 750
570 -208
-509 100
853 85
-302 -256
-271 788
97 -942
669 815

76 5
-548 113 447
625 -303 589
-843 -607 933
-852 354 940
860 -723 72
523 541 2
-629 132 646
-976 -930 165
303 136 8
91 -636 302
518 -88 980
-490 -637 107
98 -61 39
828 -116 532
691 886 840
-515 -283 676
-481 -424 963
152 937 424
-13 283 350
245 523 207
255 13 307
-382 193 76
-303 -243 941
186 -408 87
4 930 963
-133 -61 848
802 676 673
-552 -832 22
-868 940 975
-57 -945 990
-430 -38 578
948 201 69
-456 452 93
-413 -295 491
294 570 693
844 25 322
-444 -231 719
-530 -417 237
100 -759 73
-620 -505 591
537 790 928
505 -542 966
-377 667 109
229 -542 228
134 440 86
164 264 700
-425 700 370
-965 -313 474
357 -201 451
654 -697 519
-178 -15 101
-301 -346 190
-942 -697 312
-399 -554 194
126 -285 368
742 412 634
-451 -77 277
-895 -891 93
182 176 604
-435 516 779
520 -914 967
999 340 593
-52 806 800
-646 -33 5
-380 734 553
-570 -375 424
-819 421 11
759 299 955
893 735 876
-399 914 132
216 -376 342
-425 -471 238
637 521 882
78 338 466
930 711 750
-769 -497 999
-298 -570
509 -541
-127 -366
538 -91
511 711

92 5
-287 -325 42
964 883 297
229 985 540
-950 819 250
283 504 36
207 -766 708
429 -270 44
-625 -209 763
919 -665 499
-644 751 822
-406 -508 84
-838 -531 517
198 311 81
-180 299 934
956 690 360
-101 391 553
426 -677 485
133 -212 538
487 63 434
266 277 558
-686 -437 150
991 18 455
677 -754 58
693 -769 835
-105 -595 86
-297 -831 209
130 -342 723
-673 710 909
-851 664 673
821 -207 838
-119 458 535
509 -774 85
397 591 932
708 -504 879
-443 717 170
263 604 361
439 -530 417
-730 481 180
330 -906 375
-447 -852 670
637 427 884
-55 -2 952
-965 -692 831
-212 -570 983
-767 -574 678
355 192 399
204 905 618
-779 285 566
120 342 359
-563 782 589
368 -539 186
368 -494 854
255 -119 189
-682 604 986
646 198 931
-86 22 835
52 -177 712
-289 -150 701
309 -705 490
17 -348 625
-169 412 122
439 101 298
-145 -774 193
-71 387 48
39 -641 603
475 -781 991
-822 -949 579
373 -385 735
-127 643 222
932 -305 498
66 506 63
-665 -192 20
858 906 821
-524 397 280
162 -795 697
-306 475 776
182 541 601
118 -465 246
155 -760 375
-190 29 894
504 -501 85
-631 -227 805
516 914 751
38 254 495
-351 -668 353
-127 -998 122
-201 -18 43
193 362 751
62 -102 136
-909 682 62
69 562 396
354 788 29
-207 941
890 -381
106 844
-248 -33
404 679

60 6
-599 360 899
580 -704 652
-257 -674 149
305 440 376
550 676 440
-93 -375 341
-832 -533 701
